kausi,pvm,klo,k1,k2,v1,v2,koti_joukkue,vieras_joukkue,koti_e1_hp1_pelaaja,koti_e1_hp2_pelaaja,koti_e1_hp3_pelaaja,koti_e1_hp4_pelaaja,koti_e2_hp1_pelaaja,koti_e2_hp2_pelaaja,koti_e2_hp3_pelaaja,koti_e2_hp4_pelaaja,vieras_e1_hp1_pelaaja,vieras_e1_hp2_pelaaja,vieras_e1_hp3_pelaaja,vieras_e1_hp4_pelaaja,vieras_e2_hp1_pelaaja,vieras_e2_hp2_pelaaja,vieras_e2_hp3_pelaaja,vieras_e2_hp4_pelaaja,koti_e1_1,koti_e1_2,koti_e1_3,koti_e1_4,koti_e1_5,koti_e1_6,koti_e1_7,koti_e1_8,koti_e1_9,koti_e1_10,koti_e1_11,koti_e1_12,koti_e1_13,koti_e1_14,koti_e1_15,koti_e1_16,vieras_e1_1,vieras_e1_2,vieras_e1_3,vieras_e1_4,vieras_e1_5,vieras_e1_6,vieras_e1_7,vieras_e1_8,vieras_e1_9,vieras_e1_10,vieras_e1_11,vieras_e1_12,vieras_e1_13,vieras_e1_14,vieras_e1_15,vieras_e1_16,koti_e2_1,koti_e2_2,koti_e2_3,koti_e2_4,koti_e2_5,koti_e2_6,koti_e2_7,koti_e2_8,koti_e2_9,koti_e2_10,koti_e2_11,koti_e2_12,koti_e2_13,koti_e2_14,koti_e2_15,koti_e2_16,vieras_e2_1,vieras_e2_2,vieras_e2_3,vieras_e2_4,vieras_e2_5,vieras_e2_6,vieras_e2_7,vieras_e2_8,vieras_e2_9,vieras_e2_10,vieras_e2_11,vieras_e2_12,vieras_e2_13,vieras_e2_14,vieras_e2_15,vieras_e2_16,tyyppi,Pelisarja Id,ksanktio,vsanktio,Kenttä nro.
2023,2023-01-14,10:00:00,27,24,14,2,BooB's,SV,Ida Leiviskä,Marika Bister,Outi Jaakkola,Katja Immonen,Ida Leiviskä,Outi Jaakkola,Marika Bister,Katja Immonen,Altti Meriläinen,Marek Rehtla,Verneri Aleksejev,Tatu Tirkkonen,Verneri Aleksejev,Marek Rehtla,Altti Meriläinen,Tatu Tirkkonen,3,2,2,0,2,2,0,2,1,1,1,3,1,5,h,1,0,h,3,2,2,3,5,2,2,1,2,1,2,5,3,0,3,2,3,0,2,1,2,1,1,4,1,3,3,2,h,h,5,4,3,3,2,2,3,2,4,4,3,h,1,2,h,1,1,NULL,NULL,NULL,4
2023,2023-01-14,10:00:00,45,48,64,63,KEK,Kamasutra,Niklas Hjelm,Marko Jutila,Miko Mattila,Kasperi Löfman,Niklas Hjelm,Marko Jutila,Miko Mattila,Kasperi Löfman,Tomi Maijala,Kovanen Visa,Aino Bäcklund,Katja Rossi,Tomi Maijala,Kovanen Visa,Aino Bäcklund,Katja Rossi,h,3,0,3,2,1,0,2,h,0,1,1,1,2,0,1,0,1,0,0,0,0,0,0,2,h,0,0,3,0,2,0,1,0,1,0,0,1,h,2,1,2,2,h,3,0,3,h,1,h,0,0,0,1,2,h,1,1,1,0,0,0,1,h,1,NULL,NULL,NULL,5
2023,2023-01-14,10:00:00,30,22,18,6,Alt F4,SÄTKY ky,Konsta Keski-Mattinen,Tuomas Mustakallio,Joona Pellinen,Otto Åhlfors,Konsta Keski-Mattinen,Tuomas Mustakallio,Joona Pellinen,Otto Åhlfors,Armi Rissanen,Vilppu Penttilä,Riku Tulineva,Atte Putkonen,Armi Rissanen,Janne Jäppinen,Niko Grön,Atte Putkonen,1,4,1,1,3,1,h,0,1,4,h,2,3,h,1,2,2,3,4,h,5,1,3,2,4,h,1,h,h,2,2,2,h,h,7,2,2,0,h,3,1,4,h,1,h,4,4,1,3,1,3,3,5,1,4,1,1,4,2,0,3,3,2,1,1,NULL,NULL,NULL,6
2023,2023-01-14,10:30:00,28,18,20,26,JK^3,GOATS,Eemil Ivars,Tommi Saarnio,Rasmus Lattu,Eetu Äyräs,Hermanni Heikkinen,Eetu Äyräs,Saku Blom,Saana Kuusela,Otto Noponen,Martti Suutari,Juho Kaitero,Samuli Pakkanen,Otto Noponen,Martti Suutari,Juho Kaitero,Samuli Pakkanen,1,0,1,3,1,2,h,2,1,2,3,1,1,4,2,1,h,5,2,4,1,3,1,1,3,3,2,h,2,1,1,1,4,5,1,3,3,2,2,h,h,h,2,3,1,3,1,h,4,3,2,2,1,1,h,3,4,2,1,h,1,h,3,h,1,NULL,NULL,NULL,1
2023,2023-01-14,10:30:00,23,22,26,27,KW,PP,Samuli Kantola,Valtteri Manninen,Antti Pietiläinen,Perttu Palkia,Samuli Kantola,Valtteri Manninen,Antti Pietiläinen,Perttu Palkia,Jaakko Marttila,Eetu Vilenius,Ville Ketola,Juho Ojala,Jaakko Marttila,Eetu Vilenius,Ville Ketola,Aleksanteri Pyykkönen,h,3,4,0,h,3,3,0,3,1,2,3,1,0,3,2,h,4,3,3,3,4,1,1,3,h,2,h,2,h,1,h,0,2,3,4,1,3,0,3,3,1,1,1,3,1,1,2,1,4,0,3,h,2,4,h,5,2,2,2,1,h,h,0,1,NULL,NULL,NULL,2
2023,2023-01-14,10:30:00,16,14,38,50,Dra,JHH,Tiina Viitanen,Juha Varis,Jouni Sampo,Yrjö Hakkarainen,Tiina Viitanen,Juha Varis,Uki Voutilainen,Iiro Pulska,Leevi Antelo,Iiro Hietanen,Ilkka Tenhunen,Jere Varonen,Leevi Antelo,Iiro Hietanen,Ilkka Tenhunen,Jere Varonen,3,3,2,2,1,3,1,2,4,2,2,1,3,2,1,h,2,2,1,1,1,3,1,h,0,3,h,4,2,0,h,0,3,1,5,4,4,3,1,0,2,3,2,0,1,1,2,1,0,2,0,1,1,2,1,1,2,1,2,1,h,1,0,h,1,NULL,NULL,NULL,3
2023,2023-01-14,10:30:00,56,43,34,32,VaKo,Kakat,Kia Dillström,Janette Koenkytö,Taru Salmi,Emma Hannula,Kia Dillström,Janette Koenkytö,Taru Salmi,Emma Hannula,Neea Ahola,Anni Häyrinen,Lauri Toivonen,Antti Tolvanen,Antti Tolvanen,Anni Häyrinen,Lauri Toivonen,Suvi Rantanen,0,h,1,0,0,0,0,1,0,3,0,1,1,h,2,1,3,1,h,0,2,h,1,3,2,2,2,1,0,h,2,4,0,h,2,1,3,1,2,3,0,3,0,2,0,h,1,0,3,3,h,0,h,3,1,2,4,4,1,h,1,h,2,h,1,NULL,NULL,NULL,4
2023,2023-01-14,10:30:00,12,14,49,19,SÄTKY ky,KEK,Armi Rissanen,Vilppu Penttilä,Riku Tulineva,Niko Grön,Armi Rissanen,Janne Jäppinen,Vilppu Penttilä,Niko Grön,Niklas Hjelm,Marko Jutila,Miko Mattila,Kasperi Löfman,Niklas Hjelm,Marko Jutila,Miko Mattila,Kasperi Löfman,4,3,2,6,2,3,h,3,3,h,h,1,1,1,3,2,h,1,1,h,0,0,1,3,2,h,0,2,2,1,1,1,4,3,2,1,3,h,4,3,4,4,2,2,h,h,1,0,h,2,1,2,3,2,0,2,3,0,3,1,3,4,2,2,1,NULL,NULL,NULL,6
2023,2023-01-14,11:00:00,24,41,10,26,Kamasutra,DiSKO,Tomi Maijala,Kovanen Visa,Aino Bäcklund,Katja Rossi,Tomi Maijala,Kovanen Visa,Aino Bäcklund,Katja Rossi,Antti Hirvonen,Elmo Pärssinen,Simo Laaksonen,Aatu Komulainen,Jouko Syväkuru,Elmo Pärssinen,Valtteri Ahola,Aatu Komulainen,2,1,2,1,4,2,0,3,3,2,1,2,2,1,1,1,2,7,3,3,2,4,1,h,h,h,1,1,5,3,2,2,6,h,1,0,1,2,1,2,1,h,1,1,0,0,1,1,2,2,1,1,h,2,1,1,1,4,2,2,1,3,2,2,1,NULL,NULL,NULL,1
2023,2023-01-14,11:00:00,46,22,30,23,LPRPB,KyGä,Leevi Korhonen,Cian Carroll,Miika Pahkala,Patrik Vuorinen,Leevi Korhonen,Cian Carroll,Miika Pahkala,Patrik Vuorinen,Tobias Lönnström,Samu Nylander,Tatu Kemppainen,Elmeri Seistola,Tobias Lönnström,Samu Nylander,Tatu Kemppainen,Elmeri Seistola,1,1,3,1,1,2,1,h,0,1,3,2,1,h,0,h,2,3,1,0,1,h,2,1,2,2,1,1,2,1,2,3,2,1,0,2,3,h,2,2,3,3,0,1,2,2,1,h,4,2,4,1,3,1,3,3,2,1,2,h,0,h,0,1,1,NULL,NULL,NULL,3
2023,2023-01-14,11:00:00,26,54,15,4,PÖHINÄ,MaHaLasKu,Atte Ruokonen,Jyri Ruohola,Ilja Riikonen,Teemu Karhu,Atte Ruokonen,Jyri Ruohola,Ilja Riikonen,Teemu Karhu,Veikka Immonen,Elias Räsänen,Erik Kuitunen,Vilma Mäkitalo,Veikka Immonen,Elias Räsänen,Erik Kuitunen,Vilma Mäkitalo,3,2,2,1,5,h,h,2,4,1,1,2,2,h,1,1,2,3,5,2,1,2,0,1,0,4,2,2,3,2,h,3,1,0,1,2,2,2,1,h,3,h,h,1,0,h,h,h,1,4,3,6,5,3,0,2,4,1,1,4,1,1,h,2,1,NULL,NULL,NULL,4
2023,2023-01-14,11:00:00,16,18,48,35,THC,PP,Vilho Tanner,Eero Jylhä,Jaakko Moilanen,Santeri Nikulainen,Vilho Tanner,Eero Jylhä,Jaakko Moilanen,Santeri Nikulainen,Jaakko Marttila,Riku Kuitunen,Aapo Löyttyniemi,Ville Ketola,Jaakko Marttila,Riku Kuitunen,Aapo Löyttyniemi,Ville Ketola,4,3,2,1,3,h,3,3,2,4,1,2,0,2,h,2,1,2,2,1,0,0,1,2,1,1,1,1,0,h,0,2,2,4,1,1,1,4,4,1,1,2,3,0,1,2,h,3,2,4,4,h,h,h,h,1,4,h,2,h,0,0,h,1,1,NULL,NULL,NULL,5
2023,2023-01-14,11:00:00,30,16,41,30,KEU,KOFF,Aleksi Nyström,Jesse Hölli,Ilmari Korpivaara,Markus Heikkilä,Aleksi Nyström,Jesse Hölli,Ilmari Korpivaara,Markus Heikkilä,Aapo Ranta-Lassila,Anni Kokkonen,Hilkka Rinta-Koski,Jeremi Juottonen,Aapo Ranta-Lassila,Anni Kokkonen,Hilkka Rinta-Koski,Jeremi Juottonen,2,4,1,1,2,0,h,3,1,1,3,1,2,1,2,2,1,2,1,3,h,0,2,2,2,2,0,h,h,1,1,1,2,3,3,h,2,1,4,2,2,3,1,h,1,1,3,3,2,3,3,3,1,3,h,0,1,2,2,2,0,0,1,0,1,NULL,NULL,NULL,6
2023,2023-01-14,11:30:00,19,36,38,14,MTU,GIn,Liida Kantola,Miko Suominen,Sami Nissinen,Mikko Kohvakka,Liida Kantola,Miko Suominen,Sami Nissinen,Mikko Kohvakka,Topias Parviainen,Markus Lappalainen,Samuel Mustakallio,Paavo Lähteenaro,Tomi Tielinen,Samuel Mustakallio,Markus Lappalainen,Laura Aaltonen,5,1,1,3,5,h,1,2,0,1,2,2,h,2,1,3,3,1,h,h,h,3,h,1,2,3,1,0,0,3,1,2,2,3,0,5,h,1,1,5,1,1,h,3,0,h,h,1,3,2,1,h,5,4,0,h,3,3,h,2,h,3,2,3,1,NULL,NULL,NULL,1
2023,2023-01-14,11:30:00,15,20,31,30,DiSKO,KeKKULIT,Antti Hirvonen,Elmo Pärssinen,Simo Laaksonen,Aatu Komulainen,Jouko Syväkuru,Antti Hirvonen,Simo Laaksonen,Valtteri Ahola,Eero Ryhänen,Leevi Kämäräinen,Veeti Rajaniemi,Toni Koskinen,Eero Ryhänen,Leevi Kämäräinen,Veeti Rajaniemi,Toni Koskinen,2,3,2,3,1,2,0,0,4,3,3,h,3,3,1,2,3,4,h,1,3,1,0,0,1,1,1,1,1,2,5,0,1,1,4,2,2,h,h,3,5,2,4,2,h,1,1,2,3,1,2,h,2,2,h,3,1,3,1,1,1,1,h,3,1,NULL,NULL,NULL,2
2023,2023-01-14,11:30:00,57,58,21,12,RaTaKaNat,VSOP,Leena Heikinmaa,Vilma Toimela,Riikka Heikinmaa,Juuso Erjanko,Vilma Toimela,Leena Heikinmaa,Riikka Heikinmaa,Juuso Erjanko,Heikki Lohilahti,Lauri Lempiö,Topi Pekonen,Juho Hautaniemi,Lauri Lempiö,Sami Valjakka,Topi Pekonen,Eemil Juntunen,h,h,h,1,h,0,1,1,1,2,h,3,1,h,2,0,2,0,2,2,2,2,2,h,4,3,3,1,1,1,2,2,2,0,2,0,1,h,h,1,1,1,0,h,h,0,1,2,2,3,1,1,2,2,3,4,2,4,2,1,1,h,h,3,1,NULL,NULL,NULL,3
2023,2023-01-14,11:30:00,46,54,18,27,KyPo,KW,Joona Lindgrén,Olli Lampio,Joel Takala,Joona Häyrinen,Joona Häyrinen,Jesse Sopanen,Joel Takala,Joona Lindgrén,Herkko Teittinen,Samuli Kantola,Valtteri Manninen,Atso Härkönen,Herkko Teittinen,Samuli Kantola,Valtteri Manninen,Pinla Nokkanen,0,2,0,1,2,3,h,2,1,h,0,1,2,h,3,h,5,3,2,3,2,4,2,1,h,1,3,h,2,h,1,1,0,1,h,0,1,h,h,1,h,4,h,3,1,1,h,h,2,4,0,1,3,1,0,2,3,h,3,h,5,1,h,1,1,NULL,NULL,NULL,4
2023,2023-01-14,11:30:00,22,19,27,59,MaHaLasKu,MALLAS,Veikka Immonen,Elias Räsänen,Erik Kuitunen,Vilma Mäkitalo,Veikka Immonen,Elias Räsänen,Erik Kuitunen,Vilma Mäkitalo,Henri Tulla,Joel Kae,Antti Kokko,Matti Jokinen,Henri Tulla,Joel Kae,Antti Kokko,Matti Jokinen,3,2,4,2,0,0,2,1,4,3,4,0,3,0,h,0,3,h,1,1,3,1,2,h,h,3,h,h,0,4,4,4,4,4,2,2,2,2,1,h,2,h,6,2,1,0,1,1,h,0,0,0,0,1,1,1,2,1,1,0,1,0,0,1,1,NULL,NULL,NULL,5
2023,2023-01-14,11:30:00,31,20,24,37,SSK,THC,Johan Rahikainen,Veikko Koljonen,Suvi Karppinen,Elias Peltola,Johan Rahikainen,Veikko Koljonen,Onni Pitkänen,Elias Peltola,Vilho Tanner,Jaakko Moilanen,Santeri Nikulainen,Eero Jylhä,Vilho Tanner,Jaakko Moilanen,Santeri Nikulainen,Eero Jylhä,1,2,2,3,1,2,2,3,2,3,1,1,h,h,1,h,2,4,1,1,0,0,3,5,h,2,1,6,h,h,2,1,3,1,h,1,3,5,2,h,2,1,h,4,h,5,3,0,2,1,2,2,4,0,h,2,4,h,h,0,2,0,h,2,1,NULL,NULL,NULL,6
2023,2023-01-14,12:00:00,2,4,6,10,Dra,KyRSÄ,Tiina Viitanen,Pasi Kortelainen,Juha Varis,Mikko Kuusio,Tiina Viitanen,Juha Varis,Iiro Pulska,Mikko Kuusio,Atte Perttola,Teemu Kauranen,Kuisma Närhi,Ville Martas,Atte Perttola,Joonas Kukonlehto,Kuisma Närhi,Ville Martas,3,6,1,2,7,3,3,2,5,3,h,h,2,1,1,h,1,h,h,6,4,6,4,h,2,3,h,3,2,2,2,h,3,3,2,2,4,3,3,0,7,h,2,4,2,1,1,1,h,2,1,1,3,h,h,4,5,6,1,3,4,3,h,2,1,NULL,NULL,NULL,1
2023,2023-01-14,12:00:00,22,41,29,19,KKFC,JHH,Miikka Huotari,Martta Ikonen,Niklas Vartiainen,Juho Pitkanen,Miikka Huotari,Veeti Salminen,Juho Kaasinen,Niklas Vartiainen,Leevi Antelo,Iiro Hietanen,Leevi Tikka,Eetu Hyvönen,Leevi Antelo,Iiro Hietanen,Leevi Tikka,Eetu Hyvönen,h,5,3,1,3,3,1,1,1,1,1,3,0,2,1,3,0,2,1,5,1,1,3,1,h,0,2,2,3,0,3,h,h,h,0,1,0,1,3,1,1,1,h,6,3,2,h,0,h,1,3,2,6,0,3,h,1,3,3,2,1,2,1,2,1,NULL,NULL,NULL,2
2023,2023-01-14,12:00:00,37,36,37,58,PÖHINÄ,Haunssi,Atte Ruokonen,Jyri Ruohola,Ilja Riikonen,Hemmi Nevalainen,Atte Ruokonen,Jyri Ruohola,Ilja Riikonen,Hemmi Nevalainen,Eeva Ruuska,Henna Raekorpi,Saara Hirvo,Julia Tintunen,Eeva Ruuska,Henna Raekorpi,Saara Hirvo,Julia Tintunen,5,1,1,1,1,2,3,1,4,0,h,0,1,h,0,1,2,3,0,0,2,1,2,1,h,2,2,1,0,2,h,2,2,1,1,1,1,1,h,2,1,h,0,2,2,4,2,h,1,1,0,1,1,1,0,2,h,2,0,1,0,0,0,0,1,NULL,NULL,NULL,3
2023,2023-01-14,12:00:00,12,22,27,8,SÄTKY ky,BooB's,Armi Rissanen,Vilppu Penttilä,Riku Tulineva,Atte Putkonen,Armi Rissanen,Janne Jäppinen,Riku Tulineva,Atte Putkonen,Sonja Töyrylä,Ida Leiviskä,Marika Bister,Outi Jaakkola,Sonja Töyrylä,Ida Leiviskä,Katja Immonen,Outi Jaakkola,4,5,4,2,2,2,4,1,1,2,3,h,1,1,2,h,3,2,2,3,1,2,3,1,1,1,2,1,h,1,1,2,3,2,0,0,3,4,h,2,3,3,1,h,0,4,1,3,7,3,4,3,h,3,2,4,h,1,3,3,2,1,2,2,1,NULL,NULL,NULL,4
2023,2023-01-14,12:00:00,36,26,44,44,SV,KEK,Verneri Aleksejev,Joona Vähätiitto,Marek Rehtla,Tatu Tirkkonen,Verneri Aleksejev,Joona Vähätiitto,Marek Rehtla,Tatu Tirkkonen,Niklas Hjelm,Kasperi Löfman,Sami Toivanen,Miko Mattila,Niklas Hjelm,Kasperi Löfman,Sami Toivanen,Miko Mattila,1,2,3,1,2,1,3,1,2,h,1,3,3,0,0,h,2,3,1,2,1,2,1,h,1,2,h,1,1,1,1,h,4,2,1,1,1,2,4,0,3,2,1,2,1,1,0,0,1,1,1,3,0,1,0,2,2,0,2,1,h,1,h,3,1,NULL,NULL,NULL,5
2023,2023-01-14,12:00:00,59,52,36,14,Kamasutra,Alt F4,Tomi Maijala,Julia Eliander,Aino Bäcklund,Katja Rossi,Tomi Maijala,Julia Eliander,Aino Bäcklund,Katja Rossi,Konsta Keski-Mattinen,Tuomas Mustakallio,Otto Åhlfors,Robert Hämäläinen,Konsta Keski-Mattinen,Tuomas Mustakallio,Otto Åhlfors,Robert Hämäläinen,4,4,0,0,0,0,2,0,2,2,2,0,0,h,1,h,h,1,1,2,3,1,1,h,0,h,1,h,3,2,3,3,h,2,2,3,1,0,1,0,0,h,0,2,0,h,3,0,3,3,3,2,2,3,h,2,4,0,1,h,3,2,4,1,1,NULL,NULL,NULL,6
2023,2023-01-14,12:30:00,38,40,10,14,KOFF,KyRSÄ,Aapo Ranta-Lassila,Anni Kokkonen,Jonas Lillman,Hilkka Rinta-Koski,Aapo Ranta-Lassila,Anni Kokkonen,Jonas Lillman,Hilkka Rinta-Koski,Teemu Kauranen,Joonas Kukonlehto,Kuisma Närhi,Ville Martas,Atte Perttola,Joonas Kukonlehto,Kuisma Närhi,Teemu Kauranen,0,1,1,3,3,1,0,3,3,3,1,0,1,1,h,h,3,2,4,3,4,2,1,1,1,2,1,h,4,h,4,3,3,0,0,3,1,0,2,1,1,1,0,0,3,1,1,2,3,3,3,3,h,2,h,h,3,h,3,3,3,2,4,1,1,NULL,NULL,NULL,1
2023,2023-01-14,12:30:00,46,30,35,30,JK^3,KEU,Eemil Ivars,Tommi Saarnio,Saana Kuusela,Rasmus Lattu,Eetu Äyräs,Eemil Ivars,Saku Blom,Hermanni Heikkinen,Aleksi Nyström,Jesse Hölli,Ilmari Korpivaara,Markus Heikkilä,Aleksi Nyström,Jesse Hölli,Ilmari Korpivaara,Markus Heikkilä,h,1,3,h,h,1,4,h,1,4,h,1,h,h,2,h,1,1,1,1,h,1,3,h,1,1,h,3,2,2,h,4,h,h,2,3,3,2,1,3,h,3,0,3,0,1,3,1,2,2,2,h,4,2,2,3,0,1,h,2,h,2,3,h,1,NULL,NULL,NULL,2
2023,2023-01-14,12:30:00,31,46,38,29,GOATS,SSK,Otto Noponen,Martti Suutari,Samuli Pakkanen,Juho Kaitero,Otto Noponen,Martti Suutari,Samuli Pakkanen,Juho Kaitero,Johan Rahikainen,Vertti Wacklin,Onni Pitkänen,Tommi Suomela,Johan Rahikainen,Vertti Wacklin,Rasmus Laine,Elias Peltola,0,1,0,2,2,1,3,3,3,1,2,2,1,0,0,1,2,3,3,4,2,3,1,2,1,0,h,2,h,h,0,1,1,4,3,1,0,1,0,1,h,1,h,2,3,h,h,h,1,2,4,4,h,0,2,1,2,0,h,2,0,3,2,1,1,NULL,NULL,NULL,3
2023,2023-01-14,12:30:00,16,22,46,24,KyGä,BooB's,Tobias Lönnström,Samu Nylander,Tatu Kemppainen,Elmeri Seistola,Tobias Lönnström,Samu Nylander,Tatu Kemppainen,Elmeri Seistola,Sonja Töyrylä,Ida Leiviskä,Katja Immonen,Marika Bister,Sonja Töyrylä,Ida Leiviskä,Outi Jaakkola,Marika Bister,h,3,1,4,4,4,4,1,1,3,1,1,h,2,0,3,4,h,1,2,h,1,h,1,h,1,4,1,1,h,1,h,2,1,3,2,3,2,2,1,1,1,1,1,h,2,3,1,3,4,2,2,1,3,1,0,2,1,0,1,2,2,h,1,1,NULL,NULL,NULL,4
2023,2023-01-14,12:30:00,46,64,52,34,VaKo,LPRPB,Janette Koenkytö,Taina Eskola,Taru Salmi,Emma Hannula,Janette Koenkytö,Taina Eskola,Kia Dillström,Emma Hannula,Leevi Korhonen,Akseli Törrönen,Merle Klüver,Patrik Vuorinen,Leevi Korhonen,Akseli Törrönen,Merle Klüver,Patrik Vuorinen,3,0,1,2,0,0,2,0,0,1,0,h,1,0,4,2,0,5,h,0,h,0,1,0,2,1,1,0,1,1,1,1,3,0,0,1,h,1,0,0,1,0,1,1,1,0,0,0,3,2,3,0,2,h,3,2,4,1,0,0,2,0,h,1,1,NULL,NULL,NULL,5
2023,2023-01-14,12:30:00,42,32,56,25,Kakat,RaTaKaNat,Antti Tolvanen,Niko Lyytikäinen,Lauri Toivonen,Aino Kovalainen,Neea Ahola,Anni Häyrinen,Suvi Rantanen,Antti Tolvanen,Lotta Hacklin,Suvi-Tuuli Ryhänen,Eveliina Ali-Kippari,Nelli Kemi,Lotta Hacklin,Suvi-Tuuli Ryhänen,Eveliina Ali-Kippari,Nelli Kemi,h,3,1,3,1,1,h,4,3,2,h,h,0,0,h,0,3,1,1,1,h,h,0,1,0,0,h,2,h,0,2,1,0,3,0,1,4,3,2,2,1,3,h,1,0,h,4,h,0,h,0,1,1,0,2,1,3,1,2,3,3,2,2,1,1,NULL,NULL,NULL,6
2023,2023-01-14,13:00:00,19,25,20,22,Kakat,GIn,Neea Ahola,Aino Kovalainen,Antti Tolvanen,Suvi Rantanen,Neea Ahola,Aino Kovalainen,Antti Tolvanen,Lauri Toivonen,Erkka Sorvali,Topias Parviainen,Samuel Mustakallio,Tommi Nuopponen,Erkka Sorvali,Topias Parviainen,Tommi Nuopponen,Markus Lappalainen,3,2,h,3,2,2,4,1,1,h,2,1,1,2,2,3,2,1,1,2,2,h,5,2,2,4,2,2,h,2,2,1,3,0,2,2,3,h,0,h,3,4,3,2,1,2,2,0,h,3,3,3,1,3,0,4,3,1,0,1,3,3,3,1,1,NULL,NULL,NULL,1
2023,2023-01-14,13:00:00,42,46,53,54,KEK,VaKo,Niklas Hjelm,Kasperi Löfman,Sami Toivanen,Miko Mattila,Niklas Hjelm,Kasperi Löfman,Sami Toivanen,Miko Mattila,Matilda Seppinen,Saara Inkinen,Meea Vilkman,Mira Sivonen,Matilda Seppinen,Saara Inkinen,Meea Vilkman,Mira Sivonen,0,3,1,1,1,h,2,2,h,1,2,h,h,1,0,2,h,1,0,1,2,h,3,1,h,1,h,h,0,0,2,1,3,3,1,1,1,h,1,0,0,3,2,h,h,2,1,2,0,0,h,h,0,3,1,3,1,2,h,0,1,2,0,0,1,NULL,NULL,NULL,3
2023,2023-01-14,13:00:00,52,48,25,53,GOATS,KW,Otto Noponen,Martti Suutari,Samuli Pakkanen,Juho Kaitero,Otto Noponen,Martti Suutari,Samuli Pakkanen,Juho Kaitero,Herkko Teittinen,Antti Pietiläinen,Atso Härkönen,Perttu Palkia,Herkko Teittinen,Antti Pietiläinen,Atso Härkönen,Perttu Palkia,0,h,2,2,0,0,1,h,1,2,2,h,2,1,h,1,2,3,3,2,0,3,1,0,5,1,2,3,1,1,h,0,0,2,0,2,0,4,1,0,1,1,4,0,0,1,0,0,h,2,3,2,1,0,h,2,2,h,h,h,1,h,h,h,1,NULL,NULL,NULL,4
2023,2023-01-14,13:00:00,28,61,38,10,PP,Dra,Eetu Vilenius,Riku Kuitunen,Juho Ojala,Aleksanteri Pyykkönen,Eetu Vilenius,Riku Kuitunen,Juho Ojala,Ville Ketola,Tiina Viitanen,Jyri Koistinen,Juha Varis,Yrjö Hakkarainen,Tiina Viitanen,Uki Voutilainen,Masi Kähkönen,Iiro Pulska,3,2,4,1,2,1,4,1,3,0,1,2,1,h,0,h,1,1,0,5,5,0,0,2,1,1,1,2,1,1,h,0,1,0,1,0,1,h,1,0,1,1,1,1,0,h,1,h,4,2,2,4,1,2,1,0,3,1,1,3,4,4,2,1,1,NULL,NULL,NULL,5
2023,2023-01-14,13:00:00,29,40,26,12,JHH,JK^3,Leevi Antelo,Iiro Hietanen,Leevi Tikka,Eetu Hyvönen,Leevi Antelo,Iiro Hietanen,Leevi Tikka,Eetu Hyvönen,Tommi Saarnio,Saku Blom,Rasmus Lattu,Saana Kuusela,Tommi Saarnio,Eemil Ivars,Eetu Äyräs,Rasmus Lattu,3,0,h,4,1,3,2,2,4,2,2,1,h,h,1,h,1,1,1,3,2,2,1,0,1,4,h,3,3,1,h,4,h,1,4,2,2,1,1,1,h,1,h,2,2,0,2,1,3,4,4,1,4,1,1,0,2,5,2,2,2,h,h,3,1,NULL,NULL,NULL,6
2023,2023-01-14,13:30:00,35,27,34,36,BooB's,KeKKULIT,Sonja Töyrylä,Ida Leiviskä,Katja Immonen,Outi Jaakkola,Sonja Töyrylä,Ida Leiviskä,Marika Bister,Outi Jaakkola,Eero Ryhänen,Leevi Kämäräinen,Veeti Rajaniemi,Sampsa Luomi,Eero Ryhänen,Sampsa Luomi,Veeti Rajaniemi,Leevi Kämäräinen,5,2,2,h,0,1,1,2,h,2,1,2,h,h,1,3,3,2,2,1,1,3,2,h,1,1,4,h,h,h,h,3,2,5,1,1,2,2,h,2,2,2,1,3,1,h,h,2,3,3,1,2,3,1,1,h,1,1,h,5,h,1,h,h,1,NULL,NULL,NULL,1
2023,2023-01-14,13:30:00,46,21,27,26,SV,Alt F4,Verneri Aleksejev,Joona Vähätiitto,Marek Rehtla,Altti Meriläinen,Verneri Aleksejev,Joona Vähätiitto,Altti Meriläinen,Tatu Tirkkonen,Tuomas Mustakallio,Otto Åhlfors,Joona Pellinen,Robert Hämäläinen,Tuomas Mustakallio,Otto Åhlfors,Joona Pellinen,Robert Hämäläinen,0,1,h,h,1,1,h,4,3,1,0,3,1,h,2,h,0,4,1,3,2,2,3,h,0,0,2,3,h,1,3,2,1,2,4,3,3,3,h,2,1,2,h,2,1,2,h,2,2,3,1,2,2,h,2,2,3,1,1,2,0,4,1,0,1,NULL,NULL,NULL,2
2023,2023-01-14,13:30:00,36,41,37,39,MTU,KyGä,Liida Kantola,Joona Räisänen,Miko Suominen,Mikko Kohvakka,Liida Kantola,Joona Räisänen,Miko Suominen,Mikko Kohvakka,Samu Nylander,Tatu Kemppainen,Lauri Erä-Esko,Daniel Palmen,Tobias Lönnström,Samu Nylander,Lauri Erä-Esko,Elmeri Seistola,2,2,2,1,2,0,2,1,2,0,h,2,3,1,h,h,1,3,2,2,2,1,0,0,0,4,3,2,3,2,h,h,0,2,h,0,2,h,2,3,1,1,1,1,3,0,2,1,1,3,4,h,0,3,2,0,0,4,1,0,0,1,h,1,1,NULL,NULL,NULL,3
